path,category
data\raw\noise\esc50\ESC-50-master\audio\4-90014-B-42.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\4-99193-A-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\4-99193-B-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\4-99644-A-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\4-99644-B-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\4-99644-C-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\4-99644-D-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-103415-A-2.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-103416-A-2.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-103418-A-2.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-103420-A-2.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-103421-A-2.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-103422-A-2.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-117118-A-42.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-117120-A-42.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-117122-A-42.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-117250-A-2.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-117773-A-16.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-127990-A-2.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-133989-A-42.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-133989-B-42.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-141683-A-35.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-147297-A-27.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-150409-A-42.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-151085-A-20.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-156026-A-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-156026-B-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-156026-C-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-156026-D-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-156698-A-18.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-156999-A-19.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-156999-B-19.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-156999-C-19.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-156999-D-19.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-156999-E-19.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-157204-A-16.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-157204-B-16.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-160551-A-42.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-160614-A-48.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-160614-B-48.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-160614-C-48.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-160614-D-48.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-160614-E-48.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-160614-F-48.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-160614-G-48.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-160614-H-48.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-161270-A-33.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-161270-B-33.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-169983-A-5.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-170338-A-41.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-170338-B-41.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-171118-A-26.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-171653-A-41.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-172299-A-5.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-172639-A-5.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-173568-A-33.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-177034-A-18.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-177614-A-5.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-177779-A-33.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-177957-A-40.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-177957-B-40.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-177957-C-40.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-177957-D-40.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-177957-E-40.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-178997-A-24.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-179294-A-46.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-179496-A-16.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-179496-B-16.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-179860-A-43.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-179863-A-43.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-179865-A-43.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-179866-A-43.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-179868-A-43.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-180156-A-43.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-180156-B-43.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-180156-C-43.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-180229-A-27.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-181458-A-33.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-181766-A-10.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-181977-A-35.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-182007-A-36.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-182010-A-36.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-182012-A-36.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-182404-A-18.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-184323-A-42.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-184871-A-24.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-185516-A-27.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-185579-A-41.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-185579-B-41.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-185908-A-18.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-186924-A-12.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-187201-A-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-187201-B-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-187444-A-33.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-187979-A-21.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-188365-A-36.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-188495-A-19.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-188606-A-33.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-188655-A-10.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-188716-A-46.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-188796-A-45.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-188945-A-45.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-189212-A-12.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-189237-A-12.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-189795-A-4.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-191131-A-40.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-191497-A-33.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-192191-A-19.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-193339-A-10.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-193473-A-12.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-193473-B-12.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-194533-A-21.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-194892-A-10.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-194899-A-3.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-194899-B-3.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-194899-C-3.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-194899-D-3.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-194930-A-1.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-194930-B-1.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-194932-A-7.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-195517-A-7.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-195518-A-7.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-195557-A-19.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-195710-A-10.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-197118-A-45.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-197121-A-45.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-197121-B-45.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-197446-A-7.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-197913-A-18.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-197988-A-46.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198278-A-7.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198278-B-7.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198278-C-7.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198321-A-10.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-198373-A-46.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198411-A-20.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198411-B-20.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198411-C-20.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198411-D-20.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198411-E-20.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198411-F-20.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198411-G-20.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198600-A-45.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-198891-A-8.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198891-B-8.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198891-C-8.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-198891-D-8.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-199284-A-45.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-199284-B-45.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-200329-A-8.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-200329-B-8.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-200329-C-8.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-200334-A-1.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-200334-B-1.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-200339-A-1.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-200461-A-11.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-200461-B-11.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-201170-A-46.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-201172-A-46.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-201194-A-38.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-201274-A-21.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-201664-A-18.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-202020-A-18.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-202220-A-21.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-202540-A-18.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-202795-A-3.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-202898-A-10.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-203128-A-0.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-203128-B-0.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-203739-A-10.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-204114-A-29.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-204352-A-13.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-204352-B-13.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-204604-A-24.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-204741-A-46.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-205090-A-32.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-205589-A-17.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-205589-B-17.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-205898-A-40.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-207681-A-24.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-207781-A-17.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-207811-A-35.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-207811-B-35.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-207836-A-29.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-207836-B-29.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-207836-C-29.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-207836-D-29.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-208030-A-0.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-208624-A-38.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-208761-A-24.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-208810-A-11.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-208810-B-11.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-209698-A-38.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-209719-A-24.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-209833-A-38.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-209989-A-22.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-209992-A-44.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-209992-B-44.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-210540-A-13.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-210571-A-38.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-210612-A-37.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-211197-A-24.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-211408-A-37.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-212050-A-27.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-212054-A-36.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-212059-A-36.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-212181-A-38.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-212454-A-0.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-212730-A-17.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-212734-A-17.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-212736-A-17.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-213077-A-11.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-213293-A-23.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-213802-A-12.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-213836-A-9.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-213836-B-9.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-213836-C-9.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-213836-D-9.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-213855-A-0.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-214362-A-17.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-214759-A-5.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-214759-B-5.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-214869-A-9.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-215005-A-32.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-215172-A-13.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-215179-A-13.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-215445-A-47.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-215447-A-47.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-215449-A-47.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-215634-A-17.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-215658-A-12.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-215658-B-12.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-216131-A-32.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-216213-A-13.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-216214-A-13.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-216216-A-13.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-216368-A-28.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-216370-A-41.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-216370-B-41.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-217158-A-0.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-217186-A-16.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-217186-B-16.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-217186-C-16.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-218196-A-27.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-218196-B-27.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-218494-A-22.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-218980-A-30.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-218981-A-30.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-219044-A-46.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-219242-A-37.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-219242-B-37.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-219318-A-31.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-219342-A-38.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-219379-A-11.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-219379-B-11.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-219379-C-11.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-220026-A-21.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-220027-A-21.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-220939-A-27.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-220955-A-40.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-221518-A-21.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-221528-A-39.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-221529-A-39.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-221567-A-22.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-221568-A-22.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-221593-A-21.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-221878-A-34.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-221950-A-22.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-222041-A-9.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-222524-A-41.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-222894-A-32.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-223099-A-32.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-223099-B-32.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-223103-A-31.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-223176-A-37.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-223317-A-31.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-223810-A-35.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-231551-A-36.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-231762-A-0.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-232272-A-44.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-232802-A-31.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-232816-A-23.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-233019-A-31.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-233160-A-1.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-233260-A-23.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-233312-A-28.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-233605-A-39.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-233607-A-39.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-233645-A-37.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-233787-A-7.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-234145-A-28.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-234247-A-37.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-234263-A-25.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-234335-A-23.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-234855-A-25.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-234879-A-1.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-234879-B-1.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-234923-A-32.wav,unknown
data\raw\noise\esc50\ESC-50-master\audio\5-235507-A-44.wav,stationary
data\raw\noise\esc50\ESC-50-master\audio\5-235593-A-23.wav,non_stationary
data\raw\noise\esc50\ESC-50-master\audio\5-235644-A-30.wav,impulsive
data\raw\noise\esc50\ESC-50-master\audio\5-235671-A-38.wav,unknown
